Collection date,GISAID_ID,Originating lab,site
3/26/22,EPI_ISL_16673005,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
3/26/22,EPI_ISL_14771847,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
3/27/22,EPI_ISL_14771848,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
3/27/22,EPI_ISL_14771849,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
3/28/22,EPI_ISL_14771850,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
3/28/22,EPI_ISL_14771851,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
3/28/22,EPI_ISL_14771852,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
3/29/22,EPI_ISL_14771853,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
3/29/22,EPI_ISL_14771854,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
3/29/22,EPI_ISL_14771855,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
3/29/22,EPI_ISL_16673004,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
3/29/22,EPI_ISL_14771857,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
3/29/22,EPI_ISL_14771858,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
3/29/22,EPI_ISL_16673006,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
3/30/22,EPI_ISL_14771860,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
3/30/22,EPI_ISL_14771861,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
3/30/22,EPI_ISL_14771862,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
3/30/22,EPI_ISL_14771863,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
3/31/22,EPI_ISL_14771864,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
3/31/22,EPI_ISL_14771865,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/1/22,EPI_ISL_14771866,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/2/22,EPI_ISL_16673002,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/2/22,EPI_ISL_14771868,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/4/22,EPI_ISL_14771869,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/3/22,EPI_ISL_14771870,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/3/22,EPI_ISL_14771871,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/4/22,EPI_ISL_14771872,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/4/22,EPI_ISL_14771873,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/4/22,EPI_ISL_14771874,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/4/22,EPI_ISL_14771875,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/4/22,EPI_ISL_16673003,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/5/22,EPI_ISL_14771877,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/5/22,EPI_ISL_14771878,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/6/22,EPI_ISL_14771879,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/6/22,EPI_ISL_14771880,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/6/22,EPI_ISL_14771881,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/6/22,EPI_ISL_14771882,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/6/22,EPI_ISL_14771883,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/11/22,EPI_ISL_14771884,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
3/25/22,EPI_ISL_14771885,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/6/22,EPI_ISL_16672737,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/7/22,EPI_ISL_14771887,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/7/22,EPI_ISL_14771888,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/8/22,EPI_ISL_14771889,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/8/22,EPI_ISL_14771890,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/8/22,EPI_ISL_14771891,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/10/22,EPI_ISL_14771892,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/9/22,EPI_ISL_14771893,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/11/22,EPI_ISL_14771894,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/12/22,EPI_ISL_16672734,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/12/22,EPI_ISL_16672738,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/13/22,EPI_ISL_14771897,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/13/22,EPI_ISL_14771898,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/13/22,EPI_ISL_14771899,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/14/22,EPI_ISL_14771900,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/14/22,EPI_ISL_14771901,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/14/22,EPI_ISL_14771902,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/13/22,EPI_ISL_14771903,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/14/22,EPI_ISL_14771904,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/14/22,EPI_ISL_14771905,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/14/22,EPI_ISL_14771906,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/15/22,EPI_ISL_14771907,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/16/22,EPI_ISL_16673716,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/15/22,EPI_ISL_14771909,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/15/22,EPI_ISL_14771910,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/15/22,EPI_ISL_14771911,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/15/22,EPI_ISL_14771912,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/15/22,EPI_ISL_14771913,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/16/22,EPI_ISL_14771914,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/16/22,EPI_ISL_14771915,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/16/22,EPI_ISL_14771916,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/16/22,EPI_ISL_14771917,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/16/22,EPI_ISL_14771918,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/18/22,EPI_ISL_14771919,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/18/22,EPI_ISL_14771920,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/18/22,EPI_ISL_14771921,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/19/22,EPI_ISL_14771922,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/18/22,EPI_ISL_14771923,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/19/22,EPI_ISL_14771924,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/19/22,EPI_ISL_14771925,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/19/22,EPI_ISL_14771926,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/19/22,EPI_ISL_14771927,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/19/22,EPI_ISL_14771928,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/19/22,EPI_ISL_14771929,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/19/22,EPI_ISL_14771930,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/19/22,EPI_ISL_14771931,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/19/22,EPI_ISL_14771932,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/20/22,EPI_ISL_14771933,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/20/22,EPI_ISL_14771934,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/20/22,EPI_ISL_14771935,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/20/22,EPI_ISL_14771936,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/20/22,EPI_ISL_14771937,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/20/22,EPI_ISL_14771938,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/12/22,EPI_ISL_14778415,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/12/22,EPI_ISL_16673711,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/12/22,EPI_ISL_14778417,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/12/22,EPI_ISL_14778418,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/12/22,EPI_ISL_14778419,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/12/22,EPI_ISL_14778421,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/12/22,EPI_ISL_14778422,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/12/22,EPI_ISL_14778423,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/12/22,EPI_ISL_14778424,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/12/22,EPI_ISL_14778425,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/12/22,EPI_ISL_14778426,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/12/22,EPI_ISL_14778427,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/12/22,EPI_ISL_14778428,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/12/22,EPI_ISL_14778429,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/12/22,EPI_ISL_14778430,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/12/22,EPI_ISL_14778431,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/12/22,EPI_ISL_14778432,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/12/22,EPI_ISL_14778433,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/12/22,EPI_ISL_14778434,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/12/22,EPI_ISL_14778435,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/13/22,EPI_ISL_14778436,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/13/22,EPI_ISL_14778438,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/13/22,EPI_ISL_14778439,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/13/22,EPI_ISL_14778440,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/13/22,EPI_ISL_14778441,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/15/22,EPI_ISL_14778442,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/14/22,EPI_ISL_16673712,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/14/22,EPI_ISL_14778444,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/14/22,EPI_ISL_14778445,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/14/22,EPI_ISL_14778446,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/15/22,EPI_ISL_14778447,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/15/22,EPI_ISL_14778448,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/15/22,EPI_ISL_14778449,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/15/22,EPI_ISL_16673713,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/15/22,EPI_ISL_14778451,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/15/22,EPI_ISL_16673714,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/15/22,EPI_ISL_14778454,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/15/22,EPI_ISL_14778455,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/15/22,EPI_ISL_14778456,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/15/22,EPI_ISL_14778457,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/15/22,EPI_ISL_14778458,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/15/22,EPI_ISL_16673715,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/15/22,EPI_ISL_14778460,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/15/22,EPI_ISL_14778461,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/15/22,EPI_ISL_14778462,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/15/22,EPI_ISL_14778463,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/15/22,EPI_ISL_14778464,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/15/22,EPI_ISL_14778465,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
8/16/22,EPI_ISL_14778466,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/20/22,EPI_ISL_14778936,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/21/22,EPI_ISL_14778937,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/21/22,EPI_ISL_14778939,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/21/22,EPI_ISL_14778940,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/21/22,EPI_ISL_14778941,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/21/22,EPI_ISL_14778942,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/21/22,EPI_ISL_14778943,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/21/22,EPI_ISL_14778944,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/22/22,EPI_ISL_16673232,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/22/22,EPI_ISL_14778947,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/22/22,EPI_ISL_14778948,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/22/22,EPI_ISL_14778949,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/25/22,EPI_ISL_16673233,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/25/22,EPI_ISL_14778951,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/25/22,EPI_ISL_14778952,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/25/22,EPI_ISL_14778953,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/25/22,EPI_ISL_14778955,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/25/22,EPI_ISL_14778956,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/25/22,EPI_ISL_14778957,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/25/22,EPI_ISL_14778958,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/25/22,EPI_ISL_14778959,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
4/26/22,EPI_ISL_14778960,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
